Response ID;Date submitted;Last page;Start language;Seed;In which field are you active?;How many years of experience do you have in your field?;How old are you?;What was your favorite option?;Do you have any other comments or hints?;vis_type;complicated_easy;untraceable_traceable;undemonstrative_expressive;confusing_clear;biasing_neutral;doubtful_trustworthy;insignificant_meaningful;conventional_inventive;usual_leadingedge;boring_exciting;obscure_comprehensible;notinteresting_interesting;obstructive_supportive;inefficient_efficient;inappropriate_sound;Expertise
69;;4;en;1023042959;1;5;4;;;Heatmap;;;;;;;;;;;;;;4;;Radiology
69;;4;en;1023042959;1;5;4;;;Segmentation Contour;;;;;;;;;;;;;;4;;Radiology
69;;4;en;1023042959;1;5;4;;;Bounding Box;;;;;;;;;;;;;;5;;Radiology
69;;4;en;1023042959;1;5;4;;;Segmentation Mask;;;;;;;;;;;;;;;6;Radiology
69;;4;en;1023042959;1;5;4;;;Heatmap;;;;;;;;;;;;;;;5;Radiology
69;;4;en;1023042959;1;5;4;;;Segmentation Contour;;;;;;;;;;;;;;;3;Radiology
69;;4;en;1023042959;1;5;4;;;Bounding Box;;;;;;;;;;;;;;;4;Radiology
70;;;en;573556991;;;;;;;;;;;;;;;;;;;;;;
71;;4;en;981062757;2;3;3;;;Segmentation Mask;4;;;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;6;;;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;2;;;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;7;;;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;5;;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;2;;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;4;;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;2;;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;6;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;6;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;4;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;2;;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;4;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;7;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;4;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;4;;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;6;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;6;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;4;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;5;;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;5;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;6;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;4;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;5;;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;4;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;6;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;4;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;2;;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;;5;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;;6;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;;4;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;;4;;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;;;5;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;;;7;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;;;4;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;;;4;;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;;;;5;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;;;;7;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;;;;4;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;;;;4;;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;;;;;5;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;;;;;6;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;;;;;4;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;;;;;2;;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;;;;;;5;;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;;;;;;6;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;;;;;;4;;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;;;;;;4;;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;;;;;;;4;;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;;;;;;;6;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;;;;;;;6;;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;;;;;;;7;;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;;;;;;;;4;;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;;;;;;;;6;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;;;;;;;;4;;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;;;;;;;;4;;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Mask;;;;;;;;;;;;;;;6;Pathology
71;;4;en;981062757;2;3;3;;;Heatmap;;;;;;;;;;;;;;;7;Pathology
71;;4;en;981062757;2;3;3;;;Segmentation Contour;;;;;;;;;;;;;;;4;Pathology
71;;4;en;981062757;2;3;3;;;Bounding Box;;;;;;;;;;;;;;;5;Pathology
72;;2;en;1272953996;1;5;3;;;;;;;;;;;;;;;;;;;Radiology
73;;2;en;465868009;1;5;2;;;;;;;;;;;;;;;;;;;Radiology
74;;3;en;1341778052;2;30;6;;;;;;;;;;;;;;;;;;;Pathology
75;;3;en;492683093;2;12;3;;;;;;;;;;;;;;;;;;;Pathology
76;;3;en;324420348;2;25;4;;;;;;;;;;;;;;;;;;;Pathology
77;;3;en;34279310;2;25;5;;;;;;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;7;;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;6;;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;7;;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;7;;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;7;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;6;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;7;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;4;;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;7;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;7;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;7;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;5;;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;7;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;7;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;7;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;6;;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;6;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;5;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;2;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;5;;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;6;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;6;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;5;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;5;;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;6;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;7;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;6;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;5;;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;;5;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;;7;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;;7;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;;2;;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;;;5;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;;;7;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;;;6;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;;;3;;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;;;;5;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;;;;7;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;;;;7;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;;;;6;;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;;;;;6;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;;;;;7;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;;;;;7;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;;;;;6;;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;;;;;;7;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;;;;;;7;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;;;;;;7;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;;;;;;6;;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;;;;;;;5;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;;;;;;;7;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;;;;;;;7;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;;;;;;;5;;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;;;;;;;;7;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;;;;;;;;5;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;;;;;;;;7;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;;;;;;;;5;;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Mask;;;;;;;;;;;;;;;6;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Heatmap;;;;;;;;;;;;;;;6;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Segmentation Contour;;;;;;;;;;;;;;;6;Pathology
78;1980-01-01 00:00:00;5;en;1833288603;2;25;5;3;Coloured frame according to a certainty scale;Bounding Box;;;;;;;;;;;;;;;6;Pathology
79;;2;en;1175929307;1;20;4;;;;;;;;;;;;;;;;;;;Radiology
80;;1;en;1627432267;2;;;;;;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Mask;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Heatmap;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Segmentation Contour;;;;;;;;;;;;;;;;Pathology
81;;3;en;1391878098;2;20;4;;;Bounding Box;;;;;;;;;;;;;;;;Pathology
82;;2;en;335798453;1;12;4;;;;;;;;;;;;;;;;;;;Radiology
83;;3;en;1360228016;2;12;3;;;;;;;;;;;;;;;;;;;Pathology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Heatmap;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Contour;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Bounding Box;;;;;;;;;;;;;;;;Radiology
84;;2;en;1328006709;1;33;6;;;Segmentation Mask;;;;;;;;;;;;;;;;Radiology
